video_id,channel_id,channel_name,lean,published_at,year,month,view_count,like_count,comment_count
7zPt9CDqG6E,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-22T21:00:05Z,2024,3,74194,3203,1220
Rc0X5FHiIOs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-22T19:00:18Z,2024,3,1952154,155824,4053
a-EzBWmEVT8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-22T17:00:06Z,2024,3,203315,8010,2139
ZsrVT7o0ChU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-21T23:30:09Z,2024,3,1323733,104397,3673
TQqkSHZPod8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-21T21:30:02Z,2024,3,630873,38324,1635
AddIPnyfINs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-21T21:00:05Z,2024,3,404609,17824,4562
n17VV7YN6cE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-21T19:00:24Z,2024,3,1069143,61830,5180
EWyCleonxSc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-21T17:00:07Z,2024,3,260310,9077,1248
wNZG9kDjg1A,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-21T01:00:23Z,2024,3,1888034,76968,1714
Fn8XrRAZaiE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-20T23:30:05Z,2024,3,223627,10085,205
w4AKRaEsqwQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-20T21:30:12Z,2024,3,222051,30265,942
D8kmKJaYwJs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-20T21:00:16Z,2024,3,112858,3948,699
1G9vs7wKftI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-20T19:00:00Z,2024,3,1187025,79798,299
wcYa2zjhje0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-20T17:00:06Z,2024,3,183533,7646,857
MsHEjUuzBSI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-20T01:00:09Z,2024,3,1312143,99528,4683
f23jId8QzX8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-19T23:30:12Z,2024,3,409955,32712,653
YwoDzyQHnQQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-19T21:30:03Z,2024,3,296569,30980,1413
WEWfEi_TNEE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-19T19:00:16Z,2024,3,2868029,217229,4956
IcyidiHdyrk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-19T17:00:12Z,2024,3,232183,9326,1907
t4I-1mebrWk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-19T01:00:30Z,2024,3,1790582,107653,6967
1FNXA8jj7Rc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-18T23:30:00Z,2024,3,1815842,116575,4945
woe5Zqc7-H0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-18T22:19:11Z,2024,3,147602,14803,458
E8yz5_F1a1E,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-18T22:16:43Z,2024,3,41623,2260,261
QTW2ZLN3wcQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-18T21:30:04Z,2024,3,179477,20257,547
preGAbgqyzw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-18T19:00:25Z,2024,3,1044865,93981,1321
mXxthnMqqoo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-18T17:00:06Z,2024,3,222789,9529,1285
2WSQAs8Xyso,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-17T19:00:01Z,2024,3,2157692,155506,1332
fz4peb1aj3s,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-17T17:00:34Z,2024,3,2296133,161954,10258
1nU3r-mI1QI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-16T19:00:02Z,2024,3,330920,24193,310
fn3vj84bHrI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-16T17:00:25Z,2024,3,857637,45248,1138
0BF6DMzkj1A,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-16T14:00:00Z,2024,3,355041,16543,1060
JfBFsbOYe8Y,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-16T01:00:09Z,2024,3,815487,36716,696
EXTAuehcDsg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-15T23:30:01Z,2024,3,6105407,327788,4725
P9S7u00PBpI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-15T21:30:04Z,2024,3,207716,22026,899
Ta5x71dIQaY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-15T21:00:30Z,2024,3,89685,3302,1654
d4Kk-pVgeH8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-15T19:00:28Z,2024,3,2178300,97880,1665
xgcwgy5CaBg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-15T17:00:21Z,2024,3,468273,22349,4030
cGYYLo-oROc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-15T01:00:13Z,2024,3,2308851,165366,1632
3kRbU_PpIUQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-14T23:30:00Z,2024,3,782083,51692,2294
1f9wyJxJoLE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-14T22:27:27Z,2024,3,408062,18017,3595
0VP6dJjzXzE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-14T21:30:00Z,2024,3,223892,15312,519
ycKpVTUzlIE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-14T19:00:27Z,2024,3,1265285,78052,4654
IP01hu-ch3g,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-14T17:00:06Z,2024,3,166968,5805,1038
go2zVX4MrDc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-14T01:00:16Z,2024,3,500586,35297,418
ulsmfr9TKxM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-13T23:30:21Z,2024,3,464449,25646,305
r3cGU4cz9z0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-13T21:30:05Z,2024,3,298610,13192,1617
B1HNca7DRHw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-13T21:00:09Z,2024,3,86864,4445,551
G7zBWk-ttNQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-13T19:00:06Z,2024,3,590520,34942,2495
a1YRghoLfpo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-13T17:00:06Z,2024,3,245190,8750,5949
yo6lQXk5lds,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-13T01:00:23Z,2024,3,9081174,403891,2435
Hf_Gx9vA2Bk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-12T23:30:03Z,2024,3,534236,21091,1445
Yilzw_26eQ8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-12T21:30:06Z,2024,3,116799,9675,330
Ee4EZhfYYrE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-12T21:15:00Z,2024,3,114252,5065,1273
XFP6qX0p1Eg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-12T19:00:14Z,2024,3,155077,8308,214
z_ookaLoajk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-12T17:00:06Z,2024,3,167986,5648,1626
CGTPRybwZ5w,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-12T01:00:08Z,2024,3,2465517,151206,1314
snCz58HLmAo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-12T00:43:26Z,2024,3,356414,13369,1718
zy_Jk5yGXVI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-11T23:30:15Z,2024,3,136890,10258,449
gt7LS87oStU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-11T21:30:04Z,2024,3,397663,25301,691
UFNI_HjmuOI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-11T19:00:27Z,2024,3,170413,11730,397
BegP80HIKF8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-11T17:00:06Z,2024,3,489149,17212,3000
F4CKxkcCZyw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-10T19:00:09Z,2024,3,663097,24516,287
t_v1CKeGGs0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-10T17:00:40Z,2024,3,267782,11798,162
c66Q7RLHIIA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-09T20:00:19Z,2024,3,830098,51927,627
6u3-IbcUE0E,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-09T18:00:03Z,2024,3,1581847,90037,1459
GNye8kCfh4Y,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-09T15:00:13Z,2024,3,347178,14512,3482
pBKIlaXPsA0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-09T02:00:19Z,2024,3,1056990,45615,647
V1sYypxrHUE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-09T00:30:24Z,2024,3,662292,34663,576
FCrbiuoYN9k,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-08T22:00:14Z,2024,3,323061,12525,1199
z4cM6IWgHqo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-08T20:00:25Z,2024,3,812657,64611,2230
V_aH8Q1zBqE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-08T18:00:06Z,2024,3,488751,16069,3446
uLyuf63Y9fY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-08T02:00:31Z,2024,3,828534,31565,927
hvqGeGlkSBw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-08T00:30:21Z,2024,3,466803,26655,450
Sh_1Ix7TdHc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-07T22:30:02Z,2024,3,193315,12393,539
xVFXnViLF88,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-07T22:00:23Z,2024,3,151144,5046,1034
phJVcgR0hY0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-07T20:00:17Z,2024,3,354331,17263,287
qtzAEEHXU08,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-07T18:00:06Z,2024,3,195553,6867,929
bCeDm-W83xI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-07T02:00:30Z,2024,3,439390,36969,458
saAZB2X-IYs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-07T00:30:33Z,2024,3,389339,24425,172
jdTgYU6qVGk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-06T23:30:07Z,2024,3,76616,4540,118
tUmTFDZnC_U,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-06T22:30:13Z,2024,3,246288,16112,996
lAQbreFPM2M,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-06T20:00:25Z,2024,3,2047006,126264,5123
M0HL1I2-k1Q,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-06T18:00:06Z,2024,3,235156,8080,1131
sZQyJzCev3k,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-06T02:00:19Z,2024,3,122843,5404,159
_R9MLuCkFc8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-06T00:30:34Z,2024,3,303918,14066,544
TGza5nk2deo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-05T22:30:03Z,2024,3,142432,17330,368
-dPQkMJlHgo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-05T22:00:00Z,2024,3,321645,17119,2709
0hSEoiguCnY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-05T20:00:00Z,2024,3,425603,40228,499
9VXjoJSfhNY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-05T18:00:06Z,2024,3,273730,8912,1337
X_Qp41OQrVg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-05T02:00:22Z,2024,3,30946063,1581251,25911
wnQQ5RReS1M,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-05T00:30:24Z,2024,3,734800,33527,451
p6ij0b1COm0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-04T23:00:30Z,2024,3,597145,11560,851
ph9NETNxNSI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-04T22:30:05Z,2024,3,177423,15883,491
quqF76wWDAA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-04T20:00:18Z,2024,3,1797446,107320,2001
RcaR24Bh2Xw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-04T18:00:07Z,2024,3,274003,10643,1415
CxDRnsDpw7E,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-03T20:00:04Z,2024,3,166523,8413,122
1ihbZFotHwE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-03T18:00:01Z,2024,3,668091,44085,1550
lZ668nFZbhw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-02T20:00:15Z,2024,3,1286987,71100,1065
g-7CrAd9UAg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-02T18:00:17Z,2024,3,1295600,86361,1282
tU5S74LJXt0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-02T15:00:55Z,2024,3,1013031,30043,5150
3dNrXlsvhM0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-02T02:00:04Z,2024,3,1935436,152930,1898
YqsfgUnZlIs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-02T00:30:24Z,2024,3,428820,32884,605
3RN1sSS3awA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-01T22:30:00Z,2024,3,391509,43538,1321
XsDv_hPLPO0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-01T22:00:17Z,2024,3,218159,7104,863
B-ipQZb6G-0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-01T20:00:04Z,2024,3,1067416,51859,933
7VHtfL0ZKUo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-01T18:00:07Z,2024,3,184909,6712,664
WZdEja1uNyo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-01T02:00:21Z,2024,3,251549,12002,592
z6xro6CfPd8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-03-01T00:30:27Z,2024,3,2474502,138884,24585
opcW5du52xM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-29T22:30:06Z,2024,2,156873,10933,331
eJIYnnPEOM4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-29T20:00:21Z,2024,2,476309,34343,1317
ryaxa7W1Prk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-29T18:00:08Z,2024,2,227257,7429,1058
G42w2Ojki8I,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-29T02:00:06Z,2024,2,781191,41468,1297
zd_1XxCFdZw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-29T00:30:32Z,2024,2,971541,51764,839
DBK0C0GeDHE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-28T22:30:01Z,2024,2,128963,11510,267
hhxLTNyQX1A,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-28T20:00:16Z,2024,2,1015546,71506,1838
_uMJfev-XJ0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-28T18:00:12Z,2024,2,172961,6167,751
ct2f_xQgCN4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-28T02:00:13Z,2024,2,6781183,341434,6109
CkqRDi45kNg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-28T00:30:05Z,2024,2,892210,57515,2739
InURj2t9Bu0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-27T22:30:01Z,2024,2,150664,9940,1492
ODRjU5YOlBU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-27T22:00:09Z,2024,2,337690,9542,929
t33UbVleIDk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-27T20:00:29Z,2024,2,380472,23414,419
7hhqq8EJ2lk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-27T18:00:10Z,2024,2,206294,7791,2282
gcgiIHzhwPI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-27T02:00:25Z,2024,2,651058,57786,1185
OrvsppOVsTQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-27T00:30:09Z,2024,2,2077579,133145,4963
qDrcpaqsBkE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-26T22:30:09Z,2024,2,144517,11205,311
bZ8eV1NPn2o,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-26T20:00:13Z,2024,2,2617005,168403,2913
bU6Ok2PYEfE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-26T18:00:10Z,2024,2,187676,7339,1544
1JMvNV2fNqM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-25T20:00:00Z,2024,2,171715,13048,203
OsIvOfg1N8o,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-25T18:00:12Z,2024,2,790554,42166,690
nfJCwFJbcN0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-24T20:00:29Z,2024,2,1046219,52893,2337
t_IxL9Bk5To,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-24T18:00:31Z,2024,2,369377,18792,1051
O109y-hLCSM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-24T15:00:17Z,2024,2,246530,17543,1242
fjRVtptCL0c,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-24T02:00:14Z,2024,2,934950,47763,5737
UnoWohhOPgk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-24T00:30:14Z,2024,2,2607314,90701,6468
ME6Zdwp66TA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-23T22:30:02Z,2024,2,164999,12637,461
wWyY6VbcyNo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-23T22:00:33Z,2024,2,66073,2774,921
YYmV-HFnet8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-23T20:00:12Z,2024,2,607075,21826,1029
uhV1fnkpM0I,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-23T18:00:08Z,2024,2,227925,8840,1348
yi6QK73I7k4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-23T02:00:21Z,2024,2,302191,15800,692
zwho4bEQExw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-23T00:30:33Z,2024,2,1195014,54530,1726
XkoNgnp2Nw0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-22T22:30:07Z,2024,2,227851,18124,765
KwfHPw3rUGs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-22T22:08:10Z,2024,2,130073,6907,1603
EWZHJeESXX4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-22T20:00:04Z,2024,2,283830,21956,722
sVAyO5MmTi8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-22T18:00:10Z,2024,2,227863,8604,1757
TqcRcQCMQEg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-22T02:00:21Z,2024,2,3925983,246870,11722
fYakWlTXn9E,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-22T00:30:30Z,2024,2,1122988,90631,1191
MSblfsxmAn4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-21T22:30:02Z,2024,2,270927,16725,1121
qr21jlpj5y4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-21T22:00:23Z,2024,2,151505,5716,1355
y6FoKLpiJA0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-21T20:00:23Z,2024,2,153106,10317,244
kbQvj77tjWA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-21T18:00:09Z,2024,2,205392,6747,1809
2MnbTo47Uw8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-21T02:00:01Z,2024,2,3109663,171458,2070
6c-NYfx4tTM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-21T00:30:06Z,2024,2,1527110,76122,1115
xHMGLuapWcY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-20T22:30:12Z,2024,2,320573,29602,1962
rQ_X9WFVQKw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-20T20:00:30Z,2024,2,453387,21982,579
bB3_bXqJfeA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-20T18:00:10Z,2024,2,252200,8941,1620
0a8FLxr2fnk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-20T02:00:00Z,2024,2,2128355,111033,1854
cn9b-Wurvt4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-20T00:30:16Z,2024,2,696926,66850,773
jMTghjUxY_c,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-19T20:00:27Z,2024,2,4880982,290213,5782
WMWbHKsR9VA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-19T15:00:22Z,2024,2,537253,22511,3515
Bff2gHmnv7A,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-18T20:00:04Z,2024,2,3258570,252077,6028
Q__j2v-VxkY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-18T18:00:09Z,2024,2,1240171,74094,2553
1ZHwjVBkYkQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-17T18:00:02Z,2024,2,2063163,129910,5658
ZnUa7xRyXj0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-17T15:00:21Z,2024,2,1449832,43677,1695
ayiedkcu6Mk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-17T02:00:01Z,2024,2,7387638,289287,21399
yQx5vy_OEw4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-17T00:30:26Z,2024,2,188961,9043,283
vuMDHmpta4A,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-16T22:30:16Z,2024,2,191257,19504,596
2HApZCMILT0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-16T22:00:02Z,2024,2,199554,8948,1157
4Mm9PBGlKf8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-16T20:00:01Z,2024,2,847327,41351,2799
Mzk1o0xPoCs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-16T18:00:09Z,2024,2,516572,18893,4403
j10-16cLtDw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-16T02:00:17Z,2024,2,1302765,111345,829
sFLbOI8_io4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-16T00:30:24Z,2024,2,600743,50519,423
oHsZk3pR-4g,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-16T00:00:23Z,2024,2,51947,2456,482
pVEUwAPY4gE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-15T22:30:07Z,2024,2,100149,7947,332
w8dzjTZi5f8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-15T22:11:54Z,2024,2,76319,2900,405
_YATJyCOod4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2024-02-15T20:00:16Z,2024,2,137886,5587,105
